lang,year_month,n_questions,total_answers,avg_answers,pct_accepted,avg_views,total_views,n_users,ari,ari_centered,covid,post_copilot_beta,did_copilot_beta,post_copilot_ga,did_copilot_ga,post_chatgpt,did_chatgpt,post_gpt4,did_gpt4,post_llama2,did_llama2,post_code_llama,did_code_llama,post_devin,did_devin,avg_answers_lt,n_questions_lt,avg_views_lt,total_views_lt,views_per_q,views_per_q_lt
javascript,2019-09,14840,20716,1.3959568733153638,0.47702156334231804,1455.2578167115903,21596026,10955,0.829,0.18607692307692292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.873782680640194,9.605148899895818,7.283625284998551,16.888019920551056,1455.2578167115903,7.283625284998551
javascript,2019-10,15946,22038,1.382039382917346,0.48037125297880345,1646.2410008779632,26250959,11826,0.829,0.18607692307692292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8679570043469539,9.677026002747972,7.406857046660453,17.08321311776176,1646.2410008779632,7.406857046660453
javascript,2019-11,15727,21573,1.37171742862593,0.47695046734914476,1306.5598651999746,20548267,11600,0.829,0.18607692307692292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8636143461411815,9.663197842386948,7.175917980894735,16.83828721311613,1306.5598651999746,7.175917980894735
javascript,2019-12,14287,19633,1.3741863232309093,0.47784699377056067,1285.8977392034717,18371621,10581,0.829,0.18607692307692292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8646547780406812,9.567175303116281,7.159989747720915,16.726317749428436,1285.8977392034717,7.159989747720915
javascript,2020-01,15985,21916,1.3710353456365343,0.47994995308101346,1389.5306850172037,22211648,11678,0.829,0.18607692307692292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8633267144527664,9.679468618185965,7.237440741044487,16.916127438949733,1389.5306850172037,7.237440741044487
javascript,2020-02,15717,21171,1.3470127887001335,0.47668130050264046,1299.243812432398,20420215,11584,0.829,0.18607692307692292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.853143365810212,9.662561831426121,7.170307073889617,16.832035948509688,1299.243812432398,7.170307073889617
javascript,2020-03,17530,22807,1.301026811180833,0.4811180832857958,1191.8820308043355,20893692,12784,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8333554629544164,9.771726021353874,7.084127532719282,16.85495790105828,1191.8820308043355,7.084127532719282
javascript,2020-04,20855,26732,1.2818029249580436,0.4869815391992328,1216.5775113881564,25371724,14841,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.824965887043647,9.945396955613338,7.104618517314776,17.049145922957337,1216.5775113881564,7.104618517314776
javascript,2020-05,21445,28065,1.3086966658894847,0.4855211004896246,1125.4961529494055,24136265,15178,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8366831514044879,9.97329342678009,7.026867344819336,16.999226080641975,1125.4961529494055,7.026867344819336
javascript,2020-06,19768,26356,1.3332658842573857,0.47546539862403886,1126.6374949413193,22271370,14095,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8472689532225608,9.891870333195937,7.027880010674813,16.91881259997897,1126.6374949413193,7.027880010674813
javascript,2020-07,19843,26299,1.32535402912866,0.47704480169329233,1173.1557728166104,23278930,14064,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8438722980403017,9.89565697342094,7.068304677119834,16.963059260529203,1173.1557728166104,7.068304677119834
javascript,2020-08,17999,23654,1.3141841213400745,0.47808211567309294,1105.572698483249,19899203,12994,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8390571940330839,9.798127036878302,7.009022858628168,16.8061902888947,1105.572698483249,7.009022858628168
javascript,2020-09,16748,21527,1.2853475041796036,0.4718772390733222,1066.2703606400764,17857896,12234,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8265180933868506,9.72609383397847,6.972859603123068,16.697956377319517,1066.2703606400764,6.972859603123068
javascript,2020-10,16394,20836,1.2709527876052213,0.48218860558741,1016.5757594241795,16665743,12055,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8201994736537866,9.704731689278749,6.9251783709815475,16.628865913191888,1016.5757594241795,6.9251783709815475
javascript,2020-11,15487,19553,1.2625427778136502,0.471492219280687,1083.3276296248466,16777495,11344,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8164893037341534,9.64782080951636,6.98871537768521,16.63554902259996,1083.3276296248466,6.98871537768521
javascript,2020-12,15989,20059,1.25455000312715,0.47138657827256236,986.9614109700419,15780526,11830,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8129503978866053,9.679718805828,6.895643639262466,16.574287269529034,986.9614109700419,6.895643639262466
javascript,2021-01,16846,21218,1.2595274842692628,0.46782619019351773,1054.611717915232,17765989,12265,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8151557136674299,9.731927878386204,6.961875705283009,16.692796513438722,1054.611717915232,6.961875705283009
javascript,2021-02,15251,18357,1.203658776473674,0.46573995147859154,1004.6149104976723,15321382,11342,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7901190591930343,9.632465920977454,6.913354484629987,16.54475999235369,1004.6149104976723,6.913354484629987
javascript,2021-03,16735,20074,1.199521959964147,0.45838063937854795,926.7295488497161,15508819,12410,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7882400458277888,9.72531736686465,6.83274025588175,16.556919452310076,926.7295488497161,6.83274025588175
javascript,2021-04,15830,19373,1.223815540113708,0.4581806696146557,949.5361970941251,15031158,11741,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7992244323522202,9.669725322073777,6.857026243364476,16.525635871197927,949.5361970941251,6.857026243364476
javascript,2021-05,15787,19455,1.2323430670805093,0.4620257173623868,884.0633432571103,13956708,11676,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8030517365969491,9.667005436782738,6.785659216748431,16.45147088252061,884.0633432571103,6.785659216748431
javascript,2021-06,14977,18169,1.2131267944181077,0.450691059624758,882.9271549709555,13223600,11248,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7944063546910937,9.614337736809313,6.784374655363248,16.397513745614006,882.9271549709555,6.784374655363248
javascript,2021-07,14735,17823,1.2095690532745165,0.4627757041058704,853.335866983373,12573904,10975,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7927974979966601,9.598048758495088,6.750324403337338,16.347134192623816,853.335866983373,6.750324403337338
javascript,2021-08,14600,18148,1.243013698630137,0.45958904109589044,880.1359589041095,12849985,10888,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.807820362799911,9.588845298501564,6.781211937416735,16.368853279810747,880.1359589041095,6.781211937416735
javascript,2021-09,14385,18034,1.2536670142509558,0.4629822732012513,1062.7067083767813,15287036,10847,0.829,0.18607692307692292,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8125586736709869,9.574010790427302,6.969514981881317,16.54251577233741,1062.7067083767813,6.969514981881317
javascript,2021-10,13799,16847,1.2208855714182187,0.4543082832089282,915.9152837162113,12638715,10436,0.829,0.18607692307692292,1,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7979060223865672,9.532423871145296,6.821015083818895,16.352275359244675,915.9152837162113,6.821015083818895
javascript,2021-11,13450,15932,1.1845353159851302,0.43182156133828997,1011.1089962825279,13599416,10228,0.829,0.18607692307692292,1,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7814031359003872,9.506808731708581,6.919791547884259,16.425537482140378,1011.1089962825279,6.919791547884259
javascript,2021-12,13052,15774,1.2085504137296965,0.43433956481765246,927.5642813361936,12106569,9936,0.829,0.18607692307692292,1,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7923363789298368,9.47677327138879,6.833639609776232,16.309258838415882,927.5642813361936,6.833639609776232
javascript,2022-01,13937,16672,1.1962402238645333,0.4389036377986654,1025.2079357106982,14288323,10516,0.829,0.18607692307692292,0,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7867469092239052,9.542374201998465,6.933625671581353,16.47495325821309,1025.2079357106982,6.933625671581353
javascript,2022-02,12794,15349,1.1997029857745818,0.42105674534938253,978.2294825699547,12515468,9835,0.829,0.18607692307692292,0,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7883223447839777,9.456809748593889,6.886766020138495,16.342475957175804,978.2294825699547,6.886766020138495
javascript,2022-03,13581,16000,1.1781164862675797,0.41256166703482805,949.0306310286429,12888785,10513,0.829,0.18607692307692292,0,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7784605062153901,9.516500665673737,6.856494227262831,16.371868188943935,949.0306310286429,6.856494227262831
javascript,2022-04,13474,15985,1.1863589134629657,0.4196971945970016,893.7757904111622,12042735,10278,0.829,0.18607692307692292,0,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7822375635885976,9.508591395777199,6.796573173384024,16.303972214554193,893.7757904111622,6.796573173384024
javascript,2022-05,13312,15762,1.1840444711538463,0.40902944711538464,753.7125901442307,10033422,10358,0.829,0.18607692307692292,0,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7811784199252804,9.496496280431916,6.626337001468133,16.121432377888137,753.7125901442307,6.626337001468133
javascript,2022-06,12632,14887,1.1785148828372387,0.4128404053198227,736.2478625712477,9300283,9885,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7786433982422872,9.444067716830038,6.602924148499929,16.04555549529163,736.2478625712477,6.602924148499929
javascript,2022-07,12751,14777,1.1588894988628342,0.4165947768802447,572.3752646851227,7298357,9862,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7695939685937744,9.453443401029997,6.351540414543779,15.803159949310885,572.3752646851227,6.351540414543779
javascript,2022-08,13068,15229,1.1653657790021426,0.42294153657790023,541.9253137434955,7081880,10172,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7725892982240841,9.477998292597036,6.296971766723457,15.773050108349864,541.9253137434955,6.296971766723457
javascript,2022-09,11886,13843,1.1646474844354704,0.42226148409893993,478.0385327275787,5681966,9247,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7722575234559437,9.383200644980624,6.171781038283141,15.552808033565254,478.0385327275787,6.171781038283141
javascript,2022-10,11662,13256,1.136683244726462,0.41425141485165495,457.18667466986795,5331711,9222,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7592547410767073,9.36417671669105,6.127276687688756,15.489182945318579,457.18667466986795,6.127276687688756
javascript,2022-11,11759,13179,1.1207585679054342,0.40717748107832297,488.51016242877796,5744391,9406,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0.7517738397331157,9.372459221452617,6.193405222590155,15.563734632506952,488.51016242877796,6.193405222590155
javascript,2022-12,10309,11529,1.1183431952662721,0.3878164710447182,456.90600446212045,4710244,8356,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0.7506342714776268,9.240869577011006,6.126663932619486,15.365250481624901,456.90600446212045,6.126663932619486
javascript,2023-01,10086,10849,1.0756494150307356,0.39103708110251834,345.68044814594487,3486533,8243,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0.7302740758165731,9.219002745054835,5.848403456944277,15.064418677495839,345.68044814594487,5.848403456944277
javascript,2023-02,8521,9105,1.0685365567421665,0.3963149865039315,372.7026170637249,3175799,7092,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0,0.0,0.7268413798316499,9.050406334059858,5.923460339580978,14.971070127074134,372.7026170637249,5.923460339580978
javascript,2023-03,8546,8986,1.0514860753568922,0.38099695764100167,371.8484671191201,3177817,7062,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0.7185644453347296,9.053335623166017,5.92117208272782,14.971705355716416,371.8484671191201,5.92117208272782
javascript,2023-04,7896,6743,0.8539766970618035,0.30306484295846,303.745820668693,2398377,6590,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0.6173328980580943,8.97423821949758,5.719478054300791,14.690303233506546,303.745820668693,5.719478054300791
javascript,2023-05,7714,6439,0.8347161005963184,0.29595540575576873,283.16943220119265,2184369,6518,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0.6068897559656659,8.950921764797261,5.6495706525285145,14.596838015417429,283.16943220119265,5.6495706525285145
javascript,2023-06,7451,6017,0.8075426117299691,0.28023084149778554,261.26466246141456,1946683,6391,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0,0.0,0.5919682497272376,8.916237731721479,5.569354155957203,14.481637970206247,261.26466246141456,5.569354155957203
javascript,2023-07,7485,6302,0.8419505678022712,0.29378757515030063,203.91302605210421,1526289,6344,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0,0.0,0.6108251013179002,8.920789888464375,5.322585625952862,14.238350512089836,203.91302605210421,5.322585625952862
javascript,2023-08,6737,5447,0.808520112809856,0.2805402998367226,188.42021671367078,1269387,5801,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0.5925088936143379,8.815518423966498,5.243967915888056,14.054045452524807,188.42021671367078,5.243967915888056
javascript,2023-09,5673,4601,0.8110347258945884,0.294729420059933,162.94059580468888,924362,4940,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0.5938983537006459,8.643649615368796,5.099504141503317,13.736860130618515,162.94059580468888,5.099504141503317
javascript,2023-10,5438,4182,0.7690327326222876,0.2681132769400515,138.5720853254873,753555,4764,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0.5704329184673361,8.60135049942296,4.938581208481425,13.532558614127847,138.5720853254873,4.938581208481425
javascript,2023-11,5183,4069,0.7850665637661586,0.2712714644028555,143.64885201620683,744532,4605,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0.5794557051616233,8.55333223803211,4.97430909510449,13.520512455174243,143.64885201620683,4.97430909510449
javascript,2023-12,4763,3822,0.8024354398488348,0.27713625866050806,94.05815662397649,447999,4160,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0.5891387725307156,8.46884293047519,4.554488879287096,13.012548511397123,94.05815662397649,4.554488879287096
javascript,2024-01,5128,3897,0.7599453978159126,0.26521060842433697,77.69422776911077,398416,4499,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0.5652827846005757,8.542665987389269,4.365569807995391,12.895254474464943,77.69422776911077,4.365569807995391
javascript,2024-02,4769,3466,0.7267771021178444,0.2514153910673097,58.141329419165444,277276,4259,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0,0.0,0.5462567243135164,8.470101583882387,4.07992999335946,12.53277228550256,58.141329419165444,4.07992999335946
javascript,2024-03,5369,3556,0.6623207301173403,0.22071149189793257,39.273980257031106,210862,4746,0.829,0.18607692307692292,0,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,1,0.18607692307692292,0.5082146562252703,8.58858318750291,3.695705609239852,12.258963912479224,39.273980257031106,3.695705609239852
python,2018-01,16011,22363,1.3967272500156143,0.5242645681094248,3064.888076947099,49071923,11584,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8741041609159899,9.681093720112464,8.028092554181987,17.708797616590267,3064.888076947099,8.028092554181987
python,2018-02,16066,22508,1.4009709946470807,0.5205402713805553,2751.6973733349932,44208770,11613,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8758732366359838,9.684522758043336,7.92033657295971,17.604433766275555,2751.6973733349932,7.92033657295971
python,2018-03,17707,24349,1.3751058903258597,0.5200203309425651,2683.2613655616424,47512509,12740,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8650420218930671,9.781771793852032,7.895160872471861,17.676503602750547,2683.2613655616424,7.895160872471861
python,2018-04,16753,22967,1.3709186414373544,0.5052229451441533,2636.7763982570286,44173915,12294,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8632774924655765,9.726392314713754,7.877691567841341,17.603645037102684,2636.7763982570286,7.877691567841341
python,2018-05,17356,23702,1.3656372436045172,0.5134247522470615,2541.6790159022817,44113381,12459,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8610474332623114,9.761751162220882,7.840973534845183,17.60227374109845,2541.6790159022817,7.840973534845183
python,2018-06,16597,22792,1.3732602277520034,0.5161776224618907,2697.904741820811,44777125,11842,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8642646333678735,9.717037485158393,7.900601318516247,17.617207986637535,2697.904741820811,7.900601318516247
python,2018-07,17716,24526,1.3843982840370286,0.5121923684804697,2520.5906525174983,44654784,12615,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8689468007009986,9.782279909600437,7.8326451926918645,17.61447202639813,2520.5906525174983,7.8326451926918645
python,2018-08,17528,24463,1.3956526700136924,0.5225353719762665,2553.612562756732,44759721,12239,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8736557073134531,9.771611931222546,7.845655852296707,17.61681923048612,2553.612562756732,7.845655852296707
python,2018-09,15813,22206,1.4042876114589262,0.5197622209574401,2374.6615442989946,37550523,11426,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8772536482268573,9.668650902630873,7.7730312226502924,17.441197890804084,2374.6615442989946,7.7730312226502924
python,2018-10,17935,25071,1.3978812378031782,0.5150264845274602,2233.9228324505157,40065406,12881,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8745855298589511,9.79456514531194,7.711961979583825,17.50602385163516,2233.9228324505157,7.711961979583825
python,2018-11,17769,24420,1.374303562383927,0.5139850301086162,2052.075468512578,36463329,12741,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8647041575932826,9.785266921148697,7.627094176456584,17.411817656011824,2052.075468512578,7.627094176456584
python,2018-12,15511,21496,1.3858551995358133,0.52279027786732,2120.009670556379,32883470,11382,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8695576342967821,9.649369196922487,7.65964751398681,17.308480688274017,2120.009670556379,7.65964751398681
python,2019-01,16742,23400,1.3976824752120416,0.5258630987934536,2202.0563254091508,36866827,12223,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8745026354994366,9.725735539456544,7.697600914069302,17.422822734505022,2202.0563254091508,7.697600914069302
python,2019-02,17298,24007,1.3878483061625622,0.5142212972597988,1967.1651636027286,34028023,12652,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8703926701301485,9.758403975346978,7.584856998685609,17.34269497837918,1967.1651636027286,7.584856998685609
python,2019-03,19679,27090,1.3765943391432491,0.5060216474414351,1909.5739620915697,37578506,14182,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.865668512956978,9.887358170606245,7.555158979611342,17.44194282258136,1909.5739620915697,7.555158979611342
python,2019-04,19592,26701,1.3628521845651287,0.500102082482646,1687.8083401388321,33067541,14192,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8598694421073109,9.882927638570767,7.431778435021935,17.314062755010813,1687.8083401388321,7.431778435021935
python,2019-05,18667,25302,1.3554400814271175,0.5009910537311834,1522.9480366422029,28428871,13543,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8567275811044704,9.834566107069707,7.329059638973818,17.162915806441884,1522.9480366422029,7.329059638973818
python,2019-06,16984,22622,1.331959491285916,0.505357983984927,1669.87235044748,28361112,12363,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8467088975337337,9.740085880594684,7.4211011345628295,17.160529504274198,1669.87235044748,7.4211011345628295
python,2019-07,19477,26371,1.3539559480412795,0.5029522000308055,1567.3435333983673,30527150,13905,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8560972950016736,9.877040902521145,7.357775267091135,17.234127042308838,1567.3435333983673,7.357775267091135
python,2019-08,17802,23980,1.347039658465341,0.508257499157398,1571.4639928097968,27975202,12776,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8531548142401179,9.787122261404862,7.360399090258248,17.146829068614934,1571.4639928097968,7.360399090258248
python,2019-09,16635,22488,1.351848512173129,0.49540126239855725,1452.6960024045686,24165598,12281,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8552016198724344,9.719324300862802,7.281864559483234,17.000440650870516,1452.6960024045686,7.281864559483234
python,2019-10,20192,26926,1.3334984152139462,0.4880150554675119,1428.8626683835182,28851595,14388,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8473686072619899,9.913091288678823,7.26533368254675,17.17767587001217,1428.8626683835182,7.26533368254675
python,2019-11,20329,26660,1.3114270254316494,0.48359486447931527,1344.2019774706084,27326282,14657,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8378650937257076,9.919852906622392,7.2042994498848145,17.123359544264037,1344.2019774706084,7.2042994498848145
python,2019-12,17890,23386,1.3072107322526552,0.483454443823365,1496.9126886528786,26779768,13044,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8360393197328402,9.792053072089823,7.311827877100059,17.103157272349918,1496.9126886528786,7.311827877100059
python,2020-01,19712,25519,1.2945921266233766,0.4882305194805195,1441.873731737013,28422215,14235,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8305551051137818,9.889033595565978,7.274392050951419,17.16268165085174,1441.873731737013,7.274392050951419
python,2020-02,19772,25228,1.2759457819138176,0.47678535302447905,1322.6003439206959,26150454,14301,0.904,0.261076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8223956943256069,9.892072649720829,7.188110835884758,17.079377147941425,1322.6003439206959,7.188110835884758
python,2020-03,22358,27415,1.2261830217371859,0.46676804723141607,1177.8263261472403,26333841,16194,0.904,0.261076923076923,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.800288469481194,10.014984203549803,7.072274583619964,17.08636543803232,1177.8263261472403,7.072274583619964
python,2020-04,27270,34352,1.2596993032636596,0.48701870187018703,1193.9994866153281,32560366,19420,0.904,0.261076923076923,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8152317527787901,10.213579145500994,7.085901034754914,17.29860637053386,1193.9994866153281,7.085901034754914
python,2020-05,29059,36760,1.2650125606524656,0.47806187411817336,1109.413778863691,32238455,20322,0.904,0.261076923076923,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8175803044615483,10.277117937124274,7.0124879985945805,17.288670583637042,1109.413778863691,7.0124879985945805
python,2020-06,26770,35025,1.308367575644378,0.4852446768771012,1136.9804258498318,30436966,18683,0.904,0.261076923076923,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8365405975094377,10.195074491065121,7.037010414054895,17.231168447360123,1136.9804258498318,7.037010414054895
python,2020-07,25900,33396,1.2894208494208494,0.4843243243243243,1155.7527413127414,29933996,17995,0.904,0.261076923076923,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8282988813974572,10.16203685698089,7.053371997624579,17.214505415850738,1155.7527413127414,7.053371997624579
