lang,year_month,n_questions,n_askers,gini,top10_share,hhi,questions_per_user,ari,post_copilot_beta,did_copilot_beta,post_copilot_ga,did_copilot_ga,post_chatgpt,did_chatgpt,post_gpt4,did_gpt4,post_llama2,did_llama2,post_code_llama,did_code_llama,post_devin,did_devin,post_claude35,did_claude35,lang_fe,month_fe
java,2019-11,10220,8120,0.18688170591807815,0.249412915851272,0.0006648833299504824,1.2586206896551724,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-11
java,2019-12,8934,7084,0.18899263398051613,0.2525184687709872,0.0009154013495680009,1.2611518915866742,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-12
java,2020-01,9857,7641,0.2041530491180271,0.261945825301816,0.0008099900814579396,1.2900143960214632,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-01
java,2020-02,9953,7793,0.19732099265108824,0.2564051039887471,0.0009484646158052055,1.2771718208648788,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-02
java,2020-03,10967,8555,0.1989852027790507,0.2553113887115893,0.0008760001832133332,1.2819403857393337,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-03
java,2020-04,12511,9719,0.20196456565696208,0.2579330189433299,0.0007824878154861798,1.2872723531227492,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-04
java,2020-05,11915,9193,0.2068205574686244,0.26135123793537557,0.0010971898619558144,1.2960948547808115,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-05
java,2020-06,10714,8224,0.2101621510166341,0.26404704125443346,0.0008893647654883885,1.302772373540856,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-06
java,2020-07,10341,7901,0.213503751904384,0.2666086451987235,0.0007267411889889835,1.308821668143273,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-07
java,2020-08,9190,7154,0.2011228794288744,0.2590859630032644,0.0009410332705393692,1.2845960301928991,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-08
java,2020-09,8858,6998,0.19022885034210657,0.25005644615037254,0.0007339911249165925,1.2657902257787939,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-09
java,2020-10,8856,6951,0.1968515704914398,0.25982384823848237,0.0009933348919457276,1.2740612861458782,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-10
java,2020-11,8390,6720,0.18315816731937112,0.2522050059594756,0.0008422251928838605,1.2485119047619047,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-11
java,2020-12,7728,6228,0.17778393610103838,0.2463768115942029,0.0007944813085914894,1.2408477842003853,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2020-12
java,2021-01,7956,6398,0.1780386058928986,0.24270990447461036,0.0005966387276830004,1.2435135979993748,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-01
java,2021-02,7500,6065,0.1751431492168178,0.24413333333333334,0.0006868622222222223,1.2366034624896949,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-02
java,2021-03,8587,6909,0.17933631309402914,0.249446838243857,0.0007276579413397987,1.242871616731799,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-03
java,2021-04,7864,6314,0.1797006184644822,0.24580366225839267,0.0006918220118411778,1.2454862210959772,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-04
java,2021-05,7884,6348,0.1784633087135871,0.24733637747336376,0.0006530511802156123,1.2419659735349717,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-05
java,2021-06,7525,6012,0.18511298554607286,0.25448504983388703,0.0007991611571616204,1.2516633399866932,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-06
java,2021-07,6899,5511,0.18227404248809764,0.24438324394839833,0.0006561658145783527,1.2518599165305753,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-07
java,2021-08,6694,5317,0.1890599117251018,0.25605019420376457,0.0009505544744884785,1.2589806281737823,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-08
java,2021-09,6550,5298,0.17581106510018182,0.24763358778625955,0.0007928209311811667,1.236315590788977,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-09
java,2021-10,6515,5301,0.17007723676284017,0.2392939370683039,0.0007320729245751436,1.229013393699302,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-10
java,2021-11,6851,5610,0.1657542479844076,0.23792147131805577,0.0005663219313382433,1.2212121212121212,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-11
java,2021-12,6134,5094,0.1551644217501324,0.23068144766873167,0.0006286086126290054,1.204161758932077,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2021-12
java,2022-01,6396,5243,0.16572237774491186,0.24030644152595373,0.000841676767178987,1.219912263971009,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-01
java,2022-02,5875,4902,0.1535627143067962,0.23608510638297872,0.0008346075147125397,1.1984904120767035,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-02
java,2022-03,6534,5404,0.15942452812448102,0.23737373737373738,0.0006976762270748969,1.2091043671354553,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-03
java,2022-04,6313,5221,0.1595822327752952,0.23823855536195152,0.0006263115224483665,1.2091553342271595,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-04
java,2022-05,6445,5336,0.15768540283775878,0.23320403413498836,0.0005264333102019173,1.2078335832083957,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-05
java,2022-06,5663,4653,0.16411931731606666,0.2403319795161575,0.0006678293680841172,1.217064259617451,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-06
java,2022-07,5371,4427,0.16184373601220015,0.23906162725749394,0.0005916948287036713,1.2132369550485655,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-07
java,2022-08,5280,4425,0.14947072419106316,0.23143939393939394,0.0005561294765840221,1.193220338983051,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-08
java,2022-09,4999,4206,0.1468083916355311,0.23124624924984996,0.0005736294288263535,1.1885401806942464,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-09
java,2022-10,5264,4437,0.1462134009876878,0.23385258358662614,0.0005385118624181226,1.186387198557584,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-10
java,2022-11,5383,4549,0.14373412925174542,0.22998328069849527,0.000526526684950099,1.183336997142229,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-11
java,2022-12,4792,4039,0.1461316645180277,0.23476627712854758,0.0005059385285994186,1.1864322852191136,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2022-12
java,2023-01,4683,3999,0.13510136022154162,0.22378816997651077,0.0004238391583516446,1.1710427606901725,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2023-01
java,2023-02,4071,3508,0.12888790950368698,0.22402358142962417,0.0005037699478327483,1.1604903078677309,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2023-02
java,2023-03,4454,3887,0.11979785010978647,0.21463852716659182,0.00041163183036131056,1.1458708515564704,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,java,2023-03
java,2023-04,4256,3670,0.12814708774661449,0.22321428571428573,0.00039473242551868394,1.1596730245231608,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,java,2023-04
java,2023-05,4131,3610,0.1167741909526712,0.21253933672234326,0.0003727477285447233,1.1443213296398893,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,java,2023-05
java,2023-06,4233,3645,0.12919496917712,0.2232459248759745,0.0004040006275152724,1.1613168724279836,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,java,2023-06
java,2023-07,4010,3539,0.10962717535068799,0.2057356608478803,0.00034688838999757455,1.1330884430630122,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,java,2023-07
java,2023-08,3773,3296,0.11773412712708334,0.21388815266366287,0.0003941546534730111,1.1447208737864079,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,java,2023-08
java,2023-09,3299,2892,0.11616716495253811,0.21127614428614733,0.0004705330622293527,1.1407330567081604,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,java,2023-09
java,2023-10,3390,2987,0.1108713965038273,0.20707964601769913,0.00041628597036224896,1.1349179779042518,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,java,2023-10
java,2023-11,3253,2870,0.1102243868163507,0.205963725791577,0.00047089357039858883,1.1334494773519164,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,java,2023-11
java,2023-12,2518,2284,0.087892915317942,0.18387609213661638,0.0005356193153536002,1.1024518388791593,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,java,2023-12
java,2024-01,2851,2544,0.10072668422643274,0.1971238162048404,0.00046910749377383743,1.1206761006289307,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,java,2024-01
java,2024-02,2780,2485,0.10035522487442641,0.19568345323741007,0.000568552352362714,1.118712273641851,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,java,2024-02
java,2024-03,3327,2965,0.10219721011236696,0.19807634505560565,0.0004245216497458788,1.1220910623946037,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,java,2024-03
csharp,2018-01,9275,6967,0.22387955231381518,0.27148247978436657,0.0010120356579798168,1.3312760155016505,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-01
csharp,2018-02,8507,6522,0.21191306025122736,0.2680145762313389,0.0009252712440645723,1.3043544924869672,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-02
csharp,2018-03,9722,7389,0.2155238404753236,0.26455461839127753,0.0008823571358652243,1.3157396129381513,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-03
csharp,2018-04,9161,6881,0.22441730542937582,0.2726776552778081,0.0009499198684961352,1.3313471879087342,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-04
csharp,2018-05,9849,7295,0.23123353174400202,0.27312417504315156,0.0010561859961136586,1.3501028101439343,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-05
csharp,2018-06,8725,6492,0.22912133425843048,0.2735816618911175,0.0011227099941708196,1.3439617991373998,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-06
csharp,2018-07,9329,6921,0.22979332670229005,0.27237646049951764,0.0007978491062664067,1.347926600202283,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-07
csharp,2018-08,9413,6954,0.23436503607305337,0.279613300754276,0.0007885936446460226,1.3536094334196147,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-08
csharp,2018-09,8287,6128,0.23325369865853623,0.27778448171835407,0.0006933154347584905,1.3523172323759791,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-09
csharp,2018-10,9273,6829,0.23686321222837306,0.281030950070096,0.0009810959785112733,1.3578854883584712,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-10
csharp,2018-11,8416,6326,0.22332118248185712,0.2712690114068441,0.0008960729336841645,1.3303825482137213,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-11
csharp,2018-12,7501,5636,0.22473391056730643,0.2742301026529796,0.00105093750909202,1.3309084457061746,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2018-12
csharp,2019-01,8663,6480,0.22741382393975798,0.27646311901188964,0.0008193336682231506,1.3368827160493828,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-01
csharp,2019-02,8281,6237,0.2219760587107526,0.2704987320371936,0.0011285897778345068,1.3277216610549945,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-02
csharp,2019-03,8894,6651,0.22630989210973648,0.27198111086125476,0.0009116188369335482,1.3372425199218163,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-03
csharp,2019-04,9040,6854,0.2184275508649429,0.2701327433628319,0.0007898523768501839,1.318937846512985,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-04
csharp,2019-05,8953,6733,0.2252773444382532,0.278230760638892,0.0011040068025173196,1.3297192930343087,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-05
csharp,2019-06,7542,5888,0.1974070657218129,0.2515247944842217,0.000893713493132878,1.2809103260869565,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-06
csharp,2019-07,8360,6333,0.219655227384166,0.2714114832535885,0.0011816064192669584,1.3200694773409127,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-07
csharp,2019-08,7656,5971,0.20040567024841593,0.259012539184953,0.001293403716114775,1.2821972868866187,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-08
csharp,2019-09,7788,6047,0.20317252061386287,0.2600154083204931,0.0009826728278844964,1.2879113610054573,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-09
csharp,2019-10,8351,6435,0.2074891858630333,0.2622440426296252,0.0007111208515279665,1.2977466977466978,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-10
csharp,2019-11,7947,6054,0.21468748047489544,0.26638983264124827,0.0007483357284795207,1.3126858275520317,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-11
csharp,2019-12,7141,5424,0.21811747381752883,0.2719507071838678,0.0010762271653730374,1.31655604719764,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2019-12
csharp,2020-01,7745,5949,0.2103220173280502,0.26468689477081986,0.0010735846154936168,1.3018994789040175,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-01
csharp,2020-02,7642,5795,0.2185329744188772,0.26917037424757917,0.0011940719892498933,1.318723037100949,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-02
csharp,2020-03,7733,5908,0.21411732779904394,0.26910642700116383,0.0008636390308921564,1.308903182125931,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-03
csharp,2020-04,8508,6445,0.21992112201795747,0.2725669957686883,0.0009778677840530184,1.3200930954228083,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-04
csharp,2020-05,8521,6419,0.22263045622154434,0.27203379884990025,0.0009758366225852801,1.32746533727995,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-05
csharp,2020-06,7831,5918,0.22143350689534738,0.27301749457285146,0.0011954590266043648,1.323251098344035,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-06
csharp,2020-07,7737,5846,0.22130152347192608,0.272457024686571,0.001092010080858929,1.323469038658912,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-07
csharp,2020-08,7001,5366,0.21171654674964435,0.2668190258534495,0.0008738523508823526,1.304696235557212,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-08
csharp,2020-09,6403,5041,0.19383872795939144,0.2553490551304076,0.0008558624799318436,1.2701844872049197,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-09
csharp,2020-10,6144,4896,0.1869448992161969,0.255859375,0.0012551413642035586,1.2549019607843137,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-10
csharp,2020-11,5939,4719,0.18671710814557024,0.24970533759892238,0.0007770247445538595,1.2585293494384404,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-11
csharp,2020-12,5664,4491,0.18885000069190483,0.252295197740113,0.0009022815322863803,1.261189044756179,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2020-12
csharp,2021-01,6144,4827,0.19537460994147504,0.2565104166666667,0.0009709464179144966,1.2728402734617774,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-01
csharp,2021-02,5756,4592,0.18506896605995743,0.25156358582348853,0.000764588759180981,1.2534843205574913,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-02
csharp,2021-03,6333,4976,0.1966949965550734,0.2616453497552503,0.001027279877030602,1.272709003215434,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-03
csharp,2021-04,5843,4670,0.183701319428691,0.250727366079069,0.0007974950915549378,1.2511777301927194,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-04
csharp,2021-05,5679,4505,0.1899602073882808,0.2574396900862828,0.0009080327050528383,1.260599334073252,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-05
csharp,2021-06,5569,4399,0.19032941871940648,0.2501346740887053,0.0006167262332356272,1.2659695385314844,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-06
csharp,2021-07,5178,4166,0.1783201650618676,0.24526844341444573,0.0005760921246125384,1.242918867018723,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-07
csharp,2021-08,5066,4134,0.16857433498525798,0.2402289774970391,0.0007033100694207949,1.2254475084663763,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-08
csharp,2021-09,5018,4077,0.1712035348243014,0.2405340773216421,0.0006395469732637275,1.2308069659063037,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-09
csharp,2021-10,5237,4204,0.18010384828582834,0.24670612946343326,0.0008102115902516312,1.2457183634633682,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-10
csharp,2021-11,5551,4443,0.18224826869849617,0.2484237074401009,0.0007631370315984813,1.2493810488408732,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-11
csharp,2021-12,4976,4019,0.17763483181575618,0.2516077170418006,0.0009423044116582748,1.2381189350584723,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2021-12
csharp,2022-01,5215,4265,0.16768367017767083,0.24122722914669223,0.0007410955013057877,1.2227432590855802,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-01
csharp,2022-02,5056,4099,0.17173540706130858,0.2377373417721519,0.000679181145850024,1.2334715784337644,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-02
csharp,2022-03,5644,4537,0.17883784746787068,0.2453933380581148,0.0007937281288408734,1.2439938285210492,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-03
csharp,2022-04,5171,4215,0.17005927527664205,0.2436666022046026,0.0006118722666810174,1.226809015421115,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-04
csharp,2022-05,5466,4330,0.19039436736356347,0.2552140504939627,0.0006864776553698751,1.2623556581986144,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-05
csharp,2022-06,5263,4208,0.18320852619875175,0.24985749572487176,0.0005850356016095647,1.250712927756654,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-06
csharp,2022-07,5191,4121,0.18708317285750808,0.24947023694856482,0.0006433122009512115,1.2596457170589663,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-07
csharp,2022-08,5460,4293,0.1921898584372379,0.24761904761904763,0.0006450509197761945,1.2718378756114606,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-08
csharp,2022-09,4969,4006,0.17780046573327773,0.24854095391426848,0.0006404367979034918,1.2403894158761857,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-09
csharp,2022-10,5022,4082,0.17242496562406157,0.2465153325368379,0.0006544680110024851,1.2302792748652622,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-10
csharp,2022-11,5150,4170,0.1734263695839445,0.24097087378640777,0.0005633707229710625,1.235011990407674,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-11
csharp,2022-12,4639,3785,0.16864109156673235,0.24121577926277216,0.0005691829596779713,1.2256274768824307,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2022-12
csharp,2023-01,4688,3848,0.16522600721619493,0.24210750853242322,0.0005563001607473587,1.2182952182952183,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2023-01
csharp,2023-02,4104,3450,0.1467898409469729,0.22953216374269006,0.0004937416641017749,1.1895652173913043,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2023-02
csharp,2023-03,4223,3472,0.16476748189364585,0.24484963296234905,0.0006349204925116897,1.2163018433179724,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2023-03
csharp,2023-04,3669,3128,0.13650320059055654,0.22512946306895612,0.0005240848368179589,1.1729539641943734,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2023-04
csharp,2023-05,3788,3207,0.14211619316114532,0.22940865892291445,0.0004662364003929487,1.1811661989398192,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2023-05
csharp,2023-06,3759,3177,0.14447851648541665,0.23623304070231443,0.0005271731987948266,1.1831916902738433,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,csharp,2023-06
csharp,2023-07,3835,3231,0.1445029955487441,0.22659713168187745,0.00043142061129818846,1.1869390281646548,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,csharp,2023-07
csharp,2023-08,3618,3053,0.1449190340469288,0.2330016583747927,0.00048693941996913036,1.1850638716017032,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,csharp,2023-08
csharp,2023-09,3030,2599,0.13148367549336695,0.22145214521452145,0.0004979903930987158,1.1658330126971912,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,csharp,2023-09
csharp,2023-10,3162,2692,0.1385283826419414,0.2314990512333966,0.0005564977209998075,1.174591381872214,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,csharp,2023-10
csharp,2023-11,3086,2627,0.1389787640734671,0.2323395981853532,0.0005909656597289456,1.1747240197944424,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,csharp,2023-11
