lang,year_month,tag_entropy,unique_tags,tag_concentration,ari,ari_centered,did_copilot_beta,did_copilot_ga,did_chatgpt,did_gpt4,did_llama2,did_code_llama,did_devin,covid,unique_tags_lt
go,2018-11,4.135588453312071,483,0.4509582863585118,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.182084906716632
go,2018-12,3.9831581002175236,428,0.456687898089172,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.061456918928017
go,2019-01,4.24431072052656,494,0.4283164782867341,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.20455776256869
go,2019-02,3.971724883966725,414,0.4618501012829169,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.028278520230698
go,2019-03,4.044729850159526,471,0.4598623853211009,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.156978985585555
go,2019-04,4.158736768330751,464,0.4379204892966361,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.142037405587356
go,2019-05,4.221327631558833,491,0.4261529480443666,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.198478716492308
go,2019-06,4.084067376818343,408,0.444359171143515,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.013715156042802
go,2019-07,4.127841967803748,456,0.4434270765206017,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.124683390894205
go,2019-08,4.073711986543066,422,0.4438807863031072,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0473721790462776
go,2019-09,4.011688483541761,414,0.4516765285996055,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.028278520230698
go,2019-10,4.208091313081997,470,0.4281307834669957,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.154858094016418
go,2019-11,4.1189245256554505,429,0.4409448818897638,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.063785208687608
go,2019-12,4.178166172182621,457,0.43026891807379614,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.126869184114185
go,2020-01,4.289608019194231,515,0.42750287686996546,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.246106765481563
go,2020-02,4.207414083865537,489,0.4329479768786127,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.194405391104672
go,2020-03,4.260609244480905,494,0.4236192714453584,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.20455776256869
go,2020-04,4.325870572607096,575,0.4183477425552353,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.3561076606958915
go,2020-05,4.2540060444345915,525,0.4227390180878553,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.26530121273771
go,2020-06,4.233790878765503,509,0.4301490889011596,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.234410725718371
go,2020-07,4.300488154754486,505,0.42209302325581394,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.226536669287466
go,2020-08,4.432310453829409,564,0.40497967479674796,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.336825731146441
go,2020-09,4.332904231625992,557,0.4185089974293059,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.324358962381311
go,2020-10,4.109070158417214,418,0.43966079582517936,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.037870919922137
go,2020-11,4.216166120935046,434,0.42939068100358424,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.075346031088684
go,2020-12,4.169845606423902,434,0.44395924308588064,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.075346031088684
go,2021-01,4.382741198448672,499,0.40262295081967214,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.214608098422191
go,2021-02,4.235739462906851,456,0.42639257294429705,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.124683390894205
go,2021-03,4.297003221586096,551,0.42497482376636453,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.313548046277095
go,2021-04,4.321204539147201,510,0.41836734693877553,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.236369590203704
go,2021-05,4.247708155750686,488,0.4260355029585799,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.192362489474872
go,2021-06,4.289352876211291,492,0.41748768472906406,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.20050917404269
go,2021-07,4.443294520712152,520,0.39951573849878935,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.255750041753367
go,2021-08,4.217150218993283,533,0.43902439024390244,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.280395838960195
go,2021-09,4.259200430072406,493,0.4252726106478512,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.202535517187923
go,2021-10,4.20653842558588,488,0.42792538157150933,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,1,6.192362489474872
go,2021-11,4.249747552284077,503,0.4225941422594142,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,1,6.222576268071369
go,2021-12,4.329486794913821,546,0.4185437401781037,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,1,6.304448802421981
go,2022-01,4.334300092118159,573,0.42031975244971637,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0,6.352629396319567
go,2022-02,4.306256146929477,507,0.4138533178114086,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0,6.230481447578482
go,2022-03,4.411383626248939,601,0.41564190850959176,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0,6.400257445308821
go,2022-04,4.389898696239256,577,0.4142561983471074,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0,6.359573868672378
go,2022-05,4.363817727152038,524,0.4152227722772277,0.726,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0,6.263398262591624
go,2022-06,4.485266240563135,585,0.4093567251461988,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0,6.373319789577012
go,2022-07,4.384651100590176,557,0.4189261031366295,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0,6.324358962381311
go,2022-08,4.391059237515513,606,0.42250233426704015,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0,6.408528791059498
go,2022-09,4.318576005531419,574,0.4300391389432485,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0,6.354370040797351
go,2022-10,4.393224156619997,572,0.41693635382955774,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0,6.35088571671474
go,2022-11,4.408465407438198,545,0.4104872881355932,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0,6.302618975744905
go,2022-12,4.381041576936246,517,0.41247002398081534,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0,6.249975242259483
go,2023-01,4.463020432628185,570,0.40279937791601866,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0,6.3473892096560105
go,2023-02,4.402704188220974,529,0.40869054609512623,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0.0,0,6.272877006546167
go,2023-03,4.564953788505758,588,0.38799076212471134,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0,6.3784261836515865
go,2023-04,4.43600817850527,497,0.4046941678520626,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0,6.210600077024653
go,2023-05,4.418261909871136,436,0.3916382252559727,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0,6.07993319509559
go,2023-06,4.455997710126258,501,0.40110650069156295,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0.0,0,6.218600119691729
go,2023-07,4.562413448097097,530,0.38167435728411336,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0.0,0,6.274762021241939
go,2023-08,4.465781225287701,493,0.39812814974802013,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0,6.202535517187923
go,2023-09,4.338412924269502,428,0.4177109440267335,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0,6.061456918928017
go,2023-10,4.459910971718262,454,0.3913405495420483,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0,6.12029741895095
go,2023-11,4.484949423748999,455,0.3837606837606838,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0,6.1224928095143865
go,2023-12,4.369218444404964,372,0.39644351464435146,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0,5.921578419643816
go,2024-01,4.399815929967602,389,0.3894422310756972,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0,5.966146739123692
go,2024-02,4.3792370585158285,363,0.3878241262683202,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.0,0,5.8971538676367405
go,2024-03,4.377726558630162,410,0.39596700274977087,0.726,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0.08307692307692294,0,6.018593214496234
haskell,2018-01,3.654570812929861,238,0.5041224970553593,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.476463551931511
haskell,2018-02,3.5774019678490285,233,0.5067817509247842,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.455321115357702
haskell,2018-03,3.500148860563206,258,0.5294705294705294,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.556828061699537
haskell,2018-04,3.572448388281502,257,0.5163551401869159,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.552959584921617
haskell,2018-05,3.5642644277813176,222,0.518796992481203,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.407171771460119
haskell,2018-06,3.6875671907485374,223,0.48152866242038217,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.4116460518550396
haskell,2018-07,3.6568540270045395,223,0.492603550295858,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.4116460518550396
haskell,2018-08,3.7721647566545338,227,0.46628407460545196,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.429345628954441
haskell,2018-09,3.527958194606901,198,0.4950213371266003,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.293304824724492
haskell,2018-10,3.389185304707338,220,0.5436156763590392,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.3981627015177525
haskell,2018-11,3.440037116044606,216,0.5196335078534031,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.37989735354046
haskell,2018-12,3.4196253769490252,197,0.5198902606310014,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.288267030694535
haskell,2019-01,3.4782319373917083,189,0.5108225108225108,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.247024072160486
haskell,2019-02,3.548625873645184,188,0.4967948717948718,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.241747015059643
haskell,2019-03,3.5778097453307582,206,0.49038461538461536,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.332718793265369
haskell,2019-04,3.56523914502093,228,0.503242542153048,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.43372200355424
haskell,2019-05,3.5206849797915014,192,0.5021520803443329,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.262690188904886
haskell,2019-06,3.5636243037265922,163,0.48867924528301887,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.099866427824199
haskell,2019-07,3.530078127761024,170,0.49646643109540634,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.14166355650266
haskell,2019-08,3.578525060058113,177,0.500945179584121,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.181783550292085
haskell,2019-09,3.6940727808774874,215,0.48059701492537316,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.375278407684165
haskell,2019-10,3.689142842441099,241,0.4993924665856622,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.488937726156687
haskell,2019-11,3.4627402556340914,218,0.525096525096525,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.389071729816501
haskell,2019-12,3.4713191217000574,183,0.5146831530139103,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.214935757608986
haskell,2020-01,3.538554852289331,181,0.5016778523489933,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.204006687076795
haskell,2020-02,3.664628847719946,182,0.4742857142857143,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.209486152841421
haskell,2020-03,3.5914727259670256,191,0.4943089430894309,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.2574953720277815
haskell,2020-04,3.4877057893363776,193,0.5120772946859904,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.267858159063328
haskell,2020-05,3.747628747576723,243,0.47619047619047616,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.497168225293202
haskell,2020-06,3.467446871288064,155,0.502092050209205,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.049856007249537
haskell,2020-07,3.6988630493137338,190,0.46003552397868563,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.25227342804663
haskell,2020-08,3.7552938081748093,185,0.4529058116232465,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.225746673713202
haskell,2020-09,3.6437210102067508,175,0.47619047619047616,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.170483995038151
haskell,2020-10,3.650464128341467,210,0.48335974643423135,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.351858133476067
haskell,2020-11,3.4582539017968568,190,0.528023598820059,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.25227342804663
haskell,2020-12,3.5813876536518614,186,0.48635634028892455,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.231108616854587
haskell,2021-01,3.7765004333201144,213,0.46909667194928684,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.365976015021851
haskell,2021-02,3.769011079290055,190,0.4731800766283525,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.25227342804663
haskell,2021-03,3.6309567722057396,190,0.4778761061946903,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.25227342804663
haskell,2021-04,3.8997638628137996,232,0.45054945054945056,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.4510384535657
haskell,2021-05,3.5734760419004417,196,0.4953125,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.2832037287379885
haskell,2021-06,3.3674323952758454,148,0.5227817745803357,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.003946305945459
haskell,2021-07,3.3523048456289097,125,0.4946808510638298,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,4.836281906951478
haskell,2021-08,3.604783820059043,155,0.4665012406947891,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.049856007249537
haskell,2021-09,3.409251924837754,132,0.49868766404199477,0.41,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,4.890349128221754
haskell,2021-10,3.3359858080617464,184,0.5489614243323442,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.220355825078324
haskell,2021-11,3.336350097199503,184,0.5488165680473372,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.220355825078324
haskell,2021-12,3.568357365710234,185,0.5046040515653776,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,5.225746673713202
haskell,2022-01,3.5885587549576177,177,0.48945147679324896,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.181783550292085
haskell,2022-02,3.34227951122182,161,0.5322283609576427,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.087596335232384
haskell,2022-03,3.4807533576136533,147,0.5013123359580053,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,4.997212273764115
haskell,2022-04,3.6067084560927345,154,0.4647887323943662,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.043425116919247
haskell,2022-05,3.1240744071442816,122,0.5574229691876751,0.41,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,4.812184355372417
haskell,2022-06,3.4379270480218556,127,0.48427672955974843,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,0,4.852030263919617
haskell,2022-07,3.543477304490051,150,0.48872180451127817,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,0,5.017279836814924
haskell,2022-08,3.2254604451649036,101,0.541095890410959,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,0,4.624972813284271
haskell,2022-09,3.304002099960318,123,0.520891364902507,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,0,4.820281565605037
haskell,2022-10,2.9590083031941896,108,0.5833333333333334,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,-0.0,0,4.6913478822291435
haskell,2022-11,3.118365420261772,147,0.5854616895874263,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,0,4.997212273764115
haskell,2022-12,3.1924285966712005,106,0.5447368421052632,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,0,4.672828834461906
haskell,2023-01,3.1096017316502893,100,0.5368421052631579,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,0,4.61512051684126
haskell,2023-02,3.4043879567497424,107,0.4763779527559055,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,-0.0,0,4.68213122712422
haskell,2023-03,3.4878645012171363,122,0.48986486486486486,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,0,4.812184355372417
haskell,2023-04,3.35278177373617,95,0.48535564853556484,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,0,4.564348191467836
haskell,2023-05,3.3922664805515175,91,0.47643979057591623,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,0,4.5217885770490405
haskell,2023-06,3.292294985072232,81,0.5054347826086957,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,-0.0,0,4.406719247264253
haskell,2023-07,3.239241408438817,72,0.5,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,-0.0,0,4.290459441148391
haskell,2023-08,3.131321836504856,81,0.5482233502538071,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,0,4.406719247264253
haskell,2023-09,3.1953839010292016,65,0.5142857142857142,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,0,4.189654742026425
haskell,2023-10,2.9330333782395996,62,0.5673758865248227,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,0,4.143134726391533
haskell,2023-11,3.4104717965141345,87,0.4816753926701571,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,0,4.477336814478207
haskell,2023-12,3.2270626619022886,71,0.49375,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,0,4.276666119016055
haskell,2024-01,3.2506389287801736,78,0.5102040816326531,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,0,4.3694478524670215
haskell,2024-02,3.6611575392043934,104,0.4272300469483568,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.0,0,4.653960350157523
haskell,2024-03,3.3402130947724817,78,0.4909090909090909,0.41,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,-0.23292307692307707,0,4.3694478524670215
java,2018-01,5.2090691611445585,4142,0.40120743781695245,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.329175442077402
java,2018-02,5.222351322705393,4109,0.4005686778240591,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.32117830749028
java,2018-03,5.207268989816209,4281,0.4035115221821602,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.362175469149628
java,2018-04,5.231501269914193,4283,0.3985383404542388,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.36264243156764
java,2018-05,5.205142298159798,4212,0.4009943118197698,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.345930261979017
java,2018-06,5.187984956162349,3972,0.4046836378462401,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.287276755814599
java,2018-07,5.182700448520854,4021,0.4099088751052914,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.299534570332597
java,2018-08,5.207917521877331,3983,0.4052104103263721,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.290041618704489
java,2018-09,5.184550394937006,3817,0.4083232300448304,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.247482004285693
java,2018-10,5.145488196323935,4010,0.40968174612852093,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.296795865770052
java,2018-11,5.173438804452777,4003,0.40456426136511486,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.295049140435111
java,2018-12,5.155210813635287,3695,0.4073805237791069,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.215006432761575
java,2019-01,5.176486177181917,3851,0.4092139424404795,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.256347772918016
java,2019-02,5.126360963501185,3754,0.414313248973435,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.230843564198235
java,2019-03,5.136148738560546,3941,0.41163947881399404,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.279443487712665
java,2019-04,5.091830744576567,3777,0.41886739557050745,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.236950048061455
java,2019-05,5.131483879714057,3812,0.4168254146122815,0.817,0.1740769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.246171559857563
